id,cluster,center_distance
124126,2,0.97915334
90460,2,0.918691
399498,2,0.7903656
243289,2,0.86833304
409963,4,0.9826267
37279,4,0.9486648
272173,2,0.9906916
269622,4,1.0255301
355988,2,0.8302516
209190,1,0.9966109
22290,2,0.82193744
260930,0,0.90698653
223548,1,0.873005
276028,4,1.0058905
249064,5,0.6390316
246688,2,0.9229526
222422,2,0.891241
38216,2,0.92126274
95177,5,0.7697043
215498,2,0.9037944
7256,2,0.89571905
532924,2,0.93845063
277801,4,0.94374704
111695,5,0.8768407
292054,4,1.0232273
131664,2,0.878014
171168,2,0.9775168
72410,2,0.78077465
204944,2,1.0098921
107165,5,0.80400425
211518,2,0.896376
414036,4,0.9798711
263107,2,0.8514807
56348,2,0.8975828
322477,4,0.9522475
107809,2,0.91406024
189486,2,0.9188891
133964,5,0.8652692
122237,5,0.8778956
270594,2,0.815014
420605,5,0.7806953
202288,2,0.8556954
41143,5,0.7722243
465308,3,0.7779828
464439,2,0.8469447
344062,1,0.8684553
232077,4,1.0187851
486778,2,0.84051174
80230,2,0.96675694
219715,4,0.9661369
104763,2,0.8253989
278208,4,0.99791515
190539,4,1.0021628
407447,4,0.9314226
95211,4,0.9999554
82602,4,1.009612
116471,4,0.93462986
196729,4,1.019281
373038,5,0.8656817
388507,0,0.9108771
37021,4,0.9608014
428704,4,1.0162559
314120,4,0.9599861
116397,2,0.8677703
116368,2,0.8268924
336037,4,1.0002939
133258,4,0.9756158
324369,2,0.85017776
377614,4,0.9821842
138102,4,0.9922796
116423,5,0.9701475
181539,4,1.0161934
27313,2,0.8275077
116468,0,0.85677963
90706,2,0.8511062
282709,4,0.9764058
461662,4,1.0041038
81712,1,0.8320203
107482,4,0.97280127
115225,4,0.9983122
141910,2,0.8015037
93093,4,0.9827406
215935,2,0.994302
385243,4,0.95263255
79027,4,0.9500506
406517,2,0.89103496
456250,0,0.7272476
327013,0,0.9184042
445015,2,0.8195106
190934,2,0.84413505
85949,2,0.98526317
30787,0,0.835916
48185,4,1.0275824
311781,5,0.88188726
15855,2,0.8648079
69309,5,0.82866204
239445,0,0.88865703
382671,2,0.8979185
41954,2,0.77559173
441937,2,0.81155884
116392,2,0.771107
137565,2,0.98767877
84124,4,0.9830419
394552,0,0.9791965
326743,4,0.99504596
284567,2,0.9726358
233830,4,0.97681427
164747,2,0.8896134
105879,2,0.8461682
210468,2,0.9830414
97005,2,0.88206804
428548,1,0.8175112
232946,4,0.99527955
117529,2,0.9928227
195772,3,0.75898135
111818,1,0.88409245
346418,4,0.97219586
250387,4,0.9109122
40788,4,0.98181593
108406,4,0.95141923
206866,4,0.964046
472,4,0.92554224
307166,2,0.9838762
133019,2,0.85684806
48774,2,0.85153365
192552,2,0.8285152
425566,4,0.9623353
209058,0,0.88191897
62556,2,0.8185859
464661,0,0.9335252
25743,0,0.93912977
128389,2,0.7314548
36403,2,0.8100572
35998,2,0.8167891
179651,0,0.50445336
93121,4,1.0244534
359733,2,0.8816743
116369,1,0.8182514
428496,1,0.9070507
144773,2,0.9171071
125321,2,0.9001744
520120,2,0.8875385
17003,2,0.98004943
339646,5,0.71026134
135503,5,0.9128097
139080,2,0.9046299
335662,2,0.8385118
189882,4,1.0101361
109428,2,0.9450745
66727,2,0.9407917
175059,2,0.9247827
311908,2,0.74722075
35380,3,0.866867
154255,4,0.97017425
97064,1,0.8574236
24657,5,0.73372287
2994,2,0.9117967
189409,2,0.84834397
379386,2,0.9595414
394554,0,0.8012679
315983,2,0.953764
118854,4,0.96881247
174761,4,1.0073783
95738,4,0.98271155
220272,4,1.0035468
248202,1,0.7910572
307559,5,0.879317
170358,5,0.876856
362530,2,0.9521069
105227,2,0.96245366
116489,2,0.9407569
139126,2,0.81200117
70689,4,0.93603384
183491,2,0.9873805
116459,2,0.9163763
257732,2,1.0173453
96326,2,0.96525747
213417,4,1.010686
42932,4,1.009255
332300,4,1.0013252
99090,5,0.92096156
205748,5,0.88354397
206796,3,0.8048519
364982,5,0.8914129
147350,5,0.6537305
67468,1,0.8898584
206727,3,0.84377503
150318,3,0.9195182
85751,1,0.9186137
83213,4,0.9771348
375455,4,0.9766394
88987,4,0.9919702
4966,4,0.93431604
258534,3,0.89077264
229284,2,0.9829298
419178,4,0.9688527
321123,1,0.676138
395231,1,0.95097774
376526,4,0.9801406
35452,4,0.9493684
349223,4,0.9726155
507758,4,0.98091507
316174,2,0.72556615
35591,4,1.0177739
446502,2,0.8377091
46417,4,0.9268855
99248,4,0.98579323
261680,4,0.99783665
211498,5,0.8418362
228289,5,0.6388238
232139,4,0.8924092
77315,4,0.99384624
413078,5,0.8953666
144367,5,0.8269827
484129,5,0.94840086
201746,4,0.95358473
303616,4,1.0102305
98366,2,0.9856594
12737,5,0.81116426
158185,5,0.8526384
165741,2,0.8497229
152579,5,0.86184543
149893,4,0.9967543
33926,1,0.9234136
176730,4,0.9314201
139507,4,1.0067936
205504,5,0.71318996
284559,4,1.0117211
279912,1,0.842364
101353,0,0.6274975
22358,2,0.86090595
42070,3,0.7985713
103109,0,0.54231846
43302,5,0.7014132
68986,4,1.000145
310489,4,0.9812619
524,2,0.8667875
395281,2,0.9929353
213993,4,0.95657206
215531,1,0.9020115
240344,3,0.8606306
249065,5,0.8882326
194457,4,0.97409755
368700,4,0.9865126
426723,4,0.9954808
86884,2,0.942035
188200,5,0.8275802
214025,4,1.0082929
304490,2,0.9750139
19646,2,0.80274737
391373,2,0.8965422
407434,5,0.9008106
116937,2,0.9785216
387847,2,0.94148827
270253,2,0.94505405
167064,2,0.9477732
18373,2,0.9002213
187025,2,0.8724107
251316,5,0.92851824
101012,4,1.0240688
29771,5,0.8786911
102156,2,0.8715726
209894,2,0.9188758
439691,5,0.81300503
356564,4,1.0002363
211573,4,0.9913959
334280,4,0.984198
151686,2,0.92435884
254186,2,0.7764161
201286,2,1.014883
249877,2,0.8613283
169664,0,0.9473238
88728,2,0.8491718
122244,2,0.937033
77581,2,0.91560656
66022,0,0.8446038
314210,4,0.95883226
200006,2,0.87446773
217352,4,0.96379936
173203,4,1.0248321
127815,4,0.9372814
247917,4,0.9213042
328406,3,0.8763843
36858,4,0.9983676
31587,4,0.9597109
111032,4,0.9791327
368864,1,0.8863402
53413,2,0.8483294
69728,2,0.76301813
103318,2,0.7885715
116391,2,0.9598066
205884,4,1.007194
116480,2,0.9384113
213090,2,0.91990954
406885,4,1.0118202
166433,1,0.9251755
173187,4,1.0045704
388143,4,0.9726013
381184,5,0.7118828
236527,2,0.8111981
365005,4,0.9598038
163412,4,1.0127741
7352,5,0.94102025
84898,2,0.93114316
101366,2,0.962499
346455,2,0.89751613
86796,2,0.9273361
225516,2,0.8735897
381003,2,0.74549156
493256,2,0.9857312
354697,5,0.92304623
409502,2,0.9482448
21010,2,0.93822503
341802,2,0.90361273
278192,2,1.0009899
96226,0,0.83705586
64566,5,0.69549865
398715,4,0.9805279
103409,5,0.91291726
174678,2,0.93286836
325913,5,0.9116373
97873,2,0.85955805
250075,0,0.9481625
332487,2,0.90927565
184229,2,0.8708448
330847,0,0.9033964
221701,2,0.8773547
213619,4,0.94603
496849,1,0.83049
43852,2,0.8862922
269503,4,0.9985711
135227,4,0.9894232
242574,4,0.97428143
509253,4,0.9719397
39445,2,0.7660242
135777,5,0.69835454
204027,4,0.9472372
169930,2,0.82054114
395282,1,0.89120835
89879,2,0.8264818
149646,2,0.8566543
192954,4,0.94985765
109400,2,0.9064536
414542,2,0.8351241
84790,2,0.84690267
280236,2,0.94458014
238540,5,0.65121984
9988,0,0.9338521
9991,2,0.95816153
116343,2,0.8387616
35275,2,0.73627573
211510,2,0.97620094
289985,2,0.91333777
140987,4,0.99007577
70736,4,0.9894434
103795,2,0.97252226
244904,5,0.8629606
278297,5,0.9189257
220966,5,0.8715967
456241,2,0.7990305
429934,2,0.9129916
33445,4,0.9826342
399630,5,0.83244085
116465,4,1.0152583
110094,2,0.8981183
144536,5,0.8907787
319153,2,0.8416917
188466,4,0.9884292
110652,5,0.70162624
415955,0,0.7429076
169453,2,0.8264398
217461,2,0.81710684
504158,4,0.9530654
321710,1,0.8694093
502717,3,0.86350036
186658,4,0.9663485
43120,1,0.92494094
116457,5,0.8502829
395326,2,0.9335797
211552,2,0.99148846
382265,4,0.9652075
16364,5,0.7437167
358016,1,0.9631229
327743,4,0.99774826
463456,4,0.98844105
138677,2,0.8367153
116505,1,0.8533779
407296,5,0.70015246
398865,4,0.95659757
189147,4,0.9920995
78013,0,0.9698056
337251,0,0.98833287
328987,4,0.96473694
151576,3,0.6635671
31515,4,0.9717407
91395,4,0.9428342
200043,4,0.94458133
73289,2,0.9450367
42845,4,0.93417346
332410,4,0.9930053
448995,3,0.8815678
264336,4,1.014672
101464,4,1.0192726
292180,5,0.9114594
27005,4,0.9911616
459195,5,0.8798328
502306,4,0.9262192
15853,2,0.8684732
259983,5,0.92992663
290422,2,0.86274296
292057,3,0.9428451
211541,5,0.9255871
204409,5,0.643519
17304,4,1.0269643
186814,2,0.7421388
23059,4,0.92758346
96837,5,0.86863863
280857,4,1.0146967
129942,2,0.92130893
46540,4,0.99270076
107643,4,0.92121816
86888,4,0.96175563
131039,2,0.93668175
70878,3,0.8538228
143365,3,0.81331134
116376,2,0.8031072
375715,2,0.82800597
211340,1,0.86960495
233097,4,1.004608
375113,4,0.964074
477253,0,0.8063001
162751,5,0.9249887
287111,4,0.96693873
159047,2,0.97524416
159046,0,0.7652867
364148,4,0.9307948
427403,4,1.0049753
427903,4,0.9465586
266312,2,0.9870862
309795,2,0.88936317
444934,5,0.90836394
38866,4,0.92800504
111229,4,0.9728733
173982,4,1.0056181
241815,0,0.53671825
268007,0,0.55584204
447262,1,0.8941041
58637,0,0.5930601
504571,5,0.755825
426083,2,0.8624284
118358,5,0.84383065
118360,1,0.95141333
79170,0,0.7234794
425448,4,1.0016881
187541,1,0.9274588
185754,3,0.8829375
103118,2,0.7918055
277459,5,0.87698966
210704,4,1.0266292
471748,2,0.9997631
94878,5,0.8703334
501030,4,0.9171108
17977,5,0.81387126
217626,4,0.93314904
171681,2,0.95698595
388723,4,0.967185
25819,4,0.93597615
248331,4,0.96733135
191340,4,0.9867857
194721,4,0.99920386
108474,5,0.7273141
133292,2,0.9413104
261314,4,0.9622496
78039,4,0.97929853
108473,5,0.8871746
484898,5,0.64881366
484900,5,0.6451819
112710,3,0.6859487
408620,4,0.9805302
306573,5,0.8569716
425108,2,0.78514206
109205,4,0.9385937
404461,5,0.83427596
322492,3,0.8420642
152279,4,1.0269358
189733,5,0.6378838
206772,4,0.9626466
90140,1,0.85128313
285846,2,0.87883115
201454,4,0.9637616
436598,5,0.89577913
311985,2,0.81901324
137688,2,0.9838369
54239,5,0.9364464
483327,4,0.9413507
170143,1,0.87549245
425118,1,0.81678003
307623,1,0.7989185
75750,4,0.9421556
529216,4,0.9581972
31011,1,0.9294858
31152,1,0.87638324
208669,5,0.8885375
224837,1,0.8137865
82595,4,1.007759
279797,2,0.9073299
137593,2,0.92896295
472450,5,0.90730995
49820,4,0.98752
288624,0,0.97346807
383446,2,0.99826384
514145,4,0.9652518
107658,5,0.9434398
426227,5,0.8930675
220893,5,0.8930675
375686,0,0.9030772
321923,0,0.5418705
427623,4,0.9760739
252541,4,0.95277077
191497,2,0.94829214
190756,2,0.99211615
88039,4,0.9883759
138670,5,0.63446414
245766,0,0.8402021
279218,0,0.7572974
295824,0,0.6163173
427111,2,0.9791753
483189,2,0.9593017
284161,0,0.92973506
377539,5,0.85392404
13036,5,0.9212953
314734,1,0.8841925
236160,4,1.017021
460728,4,0.9515106
184915,1,0.9041276
456478,1,0.8258355
249840,3,0.9026566
121604,4,0.9406627
45121,1,0.9020353
219054,1,0.900855
13502,3,0.8562468
536318,1,0.7692225
456760,1,0.8403154
456411,5,0.8991596
306872,1,0.91216594
98558,4,0.96567476
517347,1,0.8544097
13727,4,0.9732032
304838,4,0.9367072
425444,3,0.9149684
306787,3,0.8686481
307048,3,0.8408712
161735,4,0.95258945
421134,3,0.8725659
307296,4,0.9258555
316614,3,0.9031159
295171,4,0.9398072
375465,1,0.8878115
215364,4,0.94323856
186841,1,0.781695
306864,4,0.9311943
160504,4,0.97605586
457101,1,0.8919184
536401,3,0.8487615
536044,0,0.64692926
342632,1,0.9060845
257678,2,0.9333821
405929,4,0.9430502
199537,4,0.94098085
213546,4,0.95662254
44029,4,0.9521381
97269,4,0.93501484
198372,4,0.98347014
74689,3,0.863587
76983,4,0.98788744
144665,2,0.95250684
32342,4,0.97813773
245428,4,0.98628855
60499,5,0.89121014
345848,2,0.9442561
46306,5,0.9239696
222054,4,0.93206203
32801,4,0.95145375
233768,2,0.89023745
322358,2,0.8993085
355792,2,0.8684228
480684,1,0.9183984
84258,4,0.9549488
154080,1,0.89629334
298206,4,0.95028716
221859,4,0.954038
385822,4,0.9873349
250192,0,0.6012101
86215,3,0.8860239
345850,2,0.89767414
465942,2,0.94412464
229645,2,0.8489643
490283,4,0.9547657
74031,4,0.9479861
406507,4,0.95634866
458730,2,0.9725151
484285,4,0.9743641
431875,2,0.9665435
264714,2,0.8307152
31285,3,0.8930131
209937,4,0.93983924
125025,4,0.99847853
45017,4,0.9583019
78708,4,0.96156913
317071,3,0.8486539
268400,5,0.88520557
21584,5,0.8821512
119727,3,0.87179077
172498,5,0.91482705
46473,1,0.8907529
139498,4,0.98265314
179761,2,0.8301612
164825,3,0.8909461
198715,2,0.81730235
7224,1,0.8746263
380410,1,0.8856564
86967,4,0.91587055
137262,1,0.8854156
507314,4,1.0029503
177831,4,0.9379774
178796,4,0.97213256
265349,5,0.8983188
395185,5,0.8875949
62761,2,0.82659525
162896,2,0.79979455
356244,4,0.95486647
179738,4,0.934596
108933,1,0.9141404
307835,5,0.90263057
330728,4,0.9284758
415010,4,0.90888643
78147,5,0.780197
24215,4,0.98230004
14745,3,0.837415
20259,1,0.8715513
61626,4,0.959295
143957,4,0.9539397
179516,1,0.8538131
144508,4,0.94968647
307695,1,0.8954413
152336,4,0.92534155
366402,5,0.72831553
179060,2,0.90612715
289309,1,0.9349406
167885,2,0.9543799
147689,4,0.94536424
23141,4,0.9597293
24839,3,0.8458955
322412,1,0.9049916
349469,1,0.90079916
58535,1,0.86803997
171314,4,0.94332737
280746,1,0.8754393
164185,1,0.8607141
291896,4,0.9471895
279755,4,0.95410377
144405,0,0.6245977
292452,0,0.5331739
140084,4,0.90526074
483797,5,0.68635017
354542,1,0.8934737
345677,1,0.95542854
101587,5,0.9023535
424415,5,0.6544708
425078,4,0.9105886
405303,1,0.88131183
285802,1,0.92969036
123449,4,0.95507413
336962,4,0.9851702
305985,1,0.9421915
158807,1,0.8319934
305728,5,0.76498836
210458,1,0.9266412
196638,4,0.9623725
9858,1,0.7099594
380577,5,0.878539
159863,1,0.88268477
22125,5,0.840578
89318,1,0.876721
370013,4,0.94416195
500868,1,0.84551483
490169,4,0.97125363
102664,4,1.0232744
323184,4,0.9847424
67821,1,0.86231893
90126,5,0.80772823
347240,4,0.9483586
424216,4,0.94433415
10599,4,0.9330278
290928,4,0.96522486
127045,4,0.9596708
25458,5,0.8418229
83837,1,0.83489645
407452,1,0.85428226
317595,1,0.8280192
352157,4,0.96263075
246696,1,0.83385265
187258,4,0.94663835
425640,1,0.89318204
388554,3,0.9312154
456592,1,0.7883237
210873,2,0.8666656
50723,2,0.88993853
68182,1,0.8365322
10833,4,0.91564786
370049,1,0.8389414
120820,1,0.79515606
319792,4,0.9907688
130916,4,0.9447191
32515,4,0.9419207
170145,5,0.8930384
493476,4,0.9581972
306610,1,0.82687044
306061,1,0.8516637
158917,3,0.85797936
339262,4,0.8941815
112225,1,0.8550271
410116,5,0.8676338
370748,1,0.88022137
226661,5,0.8540428
158326,4,0.94897205
202823,5,0.93940383
440726,1,0.89116865
92601,5,0.8928984
145279,5,0.79478496
295600,4,0.95027626
379283,5,0.8507594
348077,4,0.9456872
349081,5,0.887047
247758,2,0.97229123
149609,2,0.97320795
233971,2,0.87484837
361545,2,0.84820276
321647,1,0.9010092
60320,1,0.85397106
183778,5,0.9198571
121665,4,0.9491293
98325,3,0.8684137
196902,5,0.93606275
473738,4,0.91191113
184156,3,0.84389454
456699,4,0.9434594
111422,1,0.8612821
159911,3,0.87106496
478706,1,0.89884925
169253,4,0.9633622
307857,4,0.91687346
203039,1,0.90100116
483926,1,0.8372575
63830,1,0.89524096
106950,1,0.88863635
250808,4,0.9836839
277551,4,0.94611144
8975,4,0.93849903
77683,4,0.93079907
478189,5,0.8770937
247158,4,0.97352564
245376,3,0.8385772
370310,3,0.7473135
466887,5,0.8072393
449390,1,0.80067897
204640,4,0.9477565
87554,5,0.84715855
307913,3,0.8077566
157125,3,0.8643068
234885,1,0.9035065
255464,3,0.89394176
116364,4,0.9529385
156650,1,0.8599408
227829,4,0.92185456
435447,3,0.8823841
299267,4,0.92478585
304883,4,0.94387716
161968,1,0.81104153
13945,5,0.7649266
190680,4,1.0108855
196106,4,0.946494
256842,2,0.9234403
266349,4,0.9924783
107301,2,0.95317304
293262,4,0.95297956
111372,5,0.8718017
13033,4,0.93134296
17040,4,0.9917357
39871,4,0.9986216
112182,2,0.92107534
104513,4,0.91038233
14216,4,0.9114276
95295,4,0.97618455
79694,4,0.95349324
136720,4,1.0014406
256072,1,0.7734388
300485,1,0.86490697
211458,4,0.95528173
427041,4,0.95748466
242185,4,0.9736846
95389,4,0.9681401
298298,4,0.9603158
186853,4,0.9794657
163061,1,0.84536636
258388,4,0.959321
127620,4,0.95175695
95755,4,0.94932
189775,4,0.9373474
457206,4,0.98503846
76475,4,0.9483474
232768,3,0.82689685
138684,1,0.86755425
304155,4,0.9381234
211689,4,0.9171345
121830,1,0.8055734
284088,4,0.9377464
69089,4,0.95936203
267853,3,0.86494535
100711,3,0.7878321
235937,4,0.97669154
85743,4,0.9407664
335568,1,0.81345475
121539,1,0.9084779
359850,4,0.99511766
234009,4,0.98548
225253,1,0.83101386
356720,4,0.9585776
171542,1,0.81366706
51874,1,0.8352595
295782,4,0.98131466
161796,2,0.9510956
85360,4,0.9758505
235369,4,0.9386015
8584,4,0.9566926
90555,4,0.95955294
59713,4,0.9554744
162738,3,0.8611158
63186,1,0.8316106
215650,4,0.99560946
92285,1,0.8954371
455807,4,0.97153467
383349,3,0.75676894
207399,4,0.9919254
305786,4,0.9238949
4528,1,0.90701723
80031,1,0.8625919
376844,4,0.9705435
338177,4,0.989148
113119,3,0.7329771
3326,4,0.94828147
133402,4,0.94558376
30732,4,0.97585046
433690,1,0.8340589
178242,1,0.897228
461483,4,0.972184
77984,4,0.96176845
343204,4,0.9459067
171073,4,0.97903275
251285,4,0.9454416
88927,4,0.92163825
92877,4,0.954975
75608,4,0.9625688
156226,3,0.8686921
108255,5,0.9234202
283290,4,0.9596037
222978,4,0.9703237
59827,4,0.9301031
249547,3,0.8176756
103152,4,0.9561456
41943,1,0.8991277
428522,1,0.82758266
400503,1,0.85573834
282762,4,0.9496678
132741,4,0.9593925
89487,4,0.96314824
54025,4,0.9572425
384886,4,0.9599095
74136,4,0.9984078
100166,4,0.9432642
330047,4,0.971589
374008,1,0.8642213
203306,4,0.97341776
299423,4,0.89354116
183814,4,0.9444276
450936,5,0.9338196
344321,4,0.95971686
471470,3,0.7746021
68101,5,0.6971585
150852,4,0.9635339
43553,4,0.94704556
64945,4,0.9528205
7543,4,0.9630063
479203,4,0.94608223
198883,4,0.96065724
114751,4,0.9259803
218588,4,0.96928465
381559,4,0.94914323
61518,1,0.9130235
74559,1,0.90728694
429427,1,0.81315887
256391,4,0.9266912
311273,4,0.99331117
421323,5,0.90224195
294617,4,0.9310413
22224,4,0.9584506
296048,1,0.87261397
225599,1,0.87606144
206059,4,0.9771177
337364,4,0.94389313
108403,4,0.9473858
29590,4,0.93698764
460021,1,0.8586707
361557,3,0.89403325
4838,4,0.9611422
512720,4,0.9165612
40512,4,0.9876084
181328,1,0.7927673
58547,2,0.90542537
299557,4,0.97634906
293005,4,0.9626243
274635,4,0.91734546
40445,1,0.7284622
44272,4,1.0071137
140226,1,0.88123703
113921,5,0.63855064
38527,4,1.0028888
432463,4,0.9460242
201386,3,0.8713544
219869,2,0.91997427
299425,1,0.9409746
109791,4,0.9400259
228087,4,0.92431575
71797,3,0.82162255
470448,5,0.8110573
528358,1,0.9545595
509751,3,0.86429816
276674,4,0.9516102
223694,4,0.9441314
391199,1,0.8050946
70006,4,0.984918
350186,3,0.8018398
308354,4,0.9800619
134414,4,0.90633744
43208,4,0.99278486
163071,4,0.97752225
294169,4,0.97408396
266156,4,0.97352517
282918,1,0.89440536
353785,1,0.8676935
200749,4,0.945137
53338,1,0.8894613
161269,4,0.99858004
276397,4,0.9422
158430,4,0.98884374
44669,1,0.8864942
380881,4,0.9527168
176293,4,0.95640206
167643,1,0.8267832
89335,4,0.9711339
491913,4,0.99374634
303605,4,0.9738314
269292,3,0.85830975
34174,1,0.88262635
50276,1,0.87001616
453275,4,0.9101491
461147,1,0.8539681
24503,2,0.87460977
449854,3,0.83305466
42378,4,0.9917771
299360,4,0.91384643
173940,4,0.93822503
4344,4,0.9301542
53125,3,0.87384146
217238,5,0.92300695
38607,4,0.94765717
314996,4,0.91737515
253601,3,0.7801609
283063,2,0.95114166
43803,4,0.9304381
73577,1,0.8488179
241667,4,0.95321316
255930,3,0.7783817
371778,3,0.8385802
97423,1,0.8877639
56048,4,0.9665039
74633,4,0.9632184
180294,4,0.9778723
118325,4,0.9614933
364158,4,0.97695416
41180,3,0.85840607
12473,4,0.9630467
314889,4,0.9756036
200905,4,0.9164852
356161,3,0.8450365
49095,1,0.901102
164616,1,0.8306327
283065,1,0.84809077
501079,4,0.98376393
105649,4,0.92373204
367807,4,0.97881585
465896,3,0.8636373
396949,4,0.94776326
283031,2,0.9275925
204631,4,0.9739251
283084,4,0.96165645
283082,1,0.8935525
34478,4,0.9084938
279676,4,0.9408104
254330,1,0.8705773
350205,4,0.92461586
205525,3,0.8453746
169299,4,0.9549658
331386,4,0.9967929
267536,4,0.9504153
43123,3,0.86626107
50267,4,0.9453684
354088,4,0.96460193
350909,4,0.9641989
125243,1,0.83029395
253007,4,0.93761575
67577,5,0.8310692
61001,5,0.8297753
170920,1,0.90612787
25744,1,0.88508695
63338,4,0.97569805
97176,1,0.8401423
118107,4,0.9617051
406902,0,0.9939492
348605,3,0.84470034
128146,4,0.93226504
88586,4,0.9601469
89190,1,0.7376351
82649,1,0.83482385
332641,5,0.8706129
369681,4,0.9673186
63915,4,0.979274
129608,4,0.9699064
28369,1,0.88562095
90900,1,0.94998807
108164,3,0.8336592
192331,4,0.96436703
8776,1,0.8660007
472439,4,0.9916947
309834,5,0.7174935
398195,5,0.8979077
312865,5,0.89797246
181945,5,0.9158877
140421,2,0.96476454
114963,2,0.75376743
34721,4,0.98206705
507298,0,0.8099924
161349,2,0.77621853
232622,1,0.9041625
52454,4,0.9598338
154393,4,0.96403116
159242,1,0.81881595
163600,4,0.9929481
92932,3,0.8799096
164014,1,0.9143708
166149,1,0.8865754
252704,4,0.9574327
329317,3,0.84920573
416887,4,0.9993828
301575,4,0.99232525
298889,1,0.89957136
230068,4,0.9862171
378346,4,0.9720022
389252,4,0.9835026
157831,4,0.9790872
58808,3,0.87598306
466717,1,0.9299143
233193,1,0.8081584
473396,4,0.99535125
231088,1,0.85335714
281282,1,0.88234985
454904,3,0.7774453
487059,4,0.9821357
335812,1,0.82531905
347120,1,0.8279546
136899,1,0.90391153
57570,3,0.7690417
299637,1,0.8256161
305579,3,0.9133452
480614,1,0.9290719
243225,4,0.9752591
69171,1,0.8249616
191093,4,0.97988856
257927,4,0.99585134
