id,taste_cluster,taste_center_distance
33947,3,0.82579184
130663,10,0.5180158
192033,6,0.8058362
366824,10,0.5929642
318330,10,0.8212072
122817,2,0.9691539
464692,9,0.83620226
100450,0,0.86541593
423528,5,0.8742227
359609,6,0.66144806
507544,0,0.77357936
339696,3,0.78371674
96064,11,0.73517853
249752,0,0.9614421
161592,13,1.0164832
210766,0,0.8837986
317598,4,0.939104
106333,15,0.8040749
234120,2,0.9680042
162664,2,0.9688519
156896,13,0.90278894
298927,4,0.5896763
83268,4,0.5930157
90767,10,0.8679672
351678,10,0.5749682
298433,2,0.9206759
408575,1,0.8834782
66520,11,0.77682066
377398,2,0.94178337
35788,2,0.91676795
100886,5,0.82158107
89121,3,0.861573
42800,5,0.84164613
131875,4,0.6728341
313432,6,0.81381553
308592,4,0.8131866
193053,0,0.83788294
31683,0,0.91194606
308525,2,0.9707834
311959,2,0.9207954
324047,11,0.61596465
455416,4,0.57779706
57301,0,0.64251155
276427,2,0.9822645
107690,7,0.8401744
354495,2,0.95420575
313237,2,0.9224233
258846,9,0.89561176
125378,15,0.8714817
158946,1,0.903022
394191,2,0.950736
406581,1,0.8775332
509998,0,0.91508037
377090,10,0.8615447
37684,13,0.99584395
134719,2,0.9884601
335058,2,0.9735973
108708,4,0.9453966
376726,12,0.7102144
143771,11,0.86033666
65833,6,0.85037386
531161,4,0.92610013
18766,6,0.84828365
448832,13,0.8293697
528364,14,0.5306742
269156,2,0.99274445
373334,9,0.6497148
323810,13,0.94351965
125744,13,0.8701373
292516,3,0.73717225
406595,3,0.8449749
111880,9,0.92611796
137187,6,0.6876499
205648,3,0.7860636
79592,0,0.9513554
197894,10,0.75813824
311313,9,0.89862156
193558,2,0.93170017
100066,4,0.83768666
317309,0,0.8568497
206585,10,0.69882655
283936,15,0.62134314
110866,9,0.88490593
273143,2,0.8725887
335472,9,0.8139738
228820,0,0.78863436
26649,13,0.88609236
115420,2,0.9999997
157534,2,0.9514597
155496,1,0.68874705
221791,2,0.9272321
71698,9,0.8553314
353212,1,0.8916296
111257,1,0.9237544
82136,9,0.86263937
28670,9,0.87101024
72065,3,0.9700931
20901,2,0.91918814
76490,2,0.9790941
222458,3,0.8620531
59050,12,0.6748313
281251,15,0.80081815
103009,2,0.90480065
234531,4,0.8165643
303140,1,0.8672648
290371,4,0.6103626
313066,2,0.91102827
100633,13,0.8836524
23210,9,0.91842383
128046,5,0.8972438
145473,2,0.9288733
3441,2,0.98163134
22442,2,0.935832
141164,2,0.9983514
329881,2,0.93102705
266704,8,0.66020286
9518,2,1.020358
474672,2,0.9817383
154224,5,0.8075868
446919,2,0.9406182
138288,1,0.83121043
225703,2,0.966537
413288,2,0.9501374
229453,15,0.8740418
48968,1,0.86683404
133684,0,0.85859126
406737,1,0.93710184
127924,2,0.9349203
375184,13,1.0066987
145831,0,0.9162186
157835,2,0.9503172
64631,3,0.8562175
333395,6,0.7984484
66800,7,0.80946684
99798,0,0.89149296
412506,0,0.8513757
301661,5,0.87022376
121081,2,0.948015
276601,2,0.94161713
280969,3,0.78611934
168679,4,0.8607612
9064,15,0.8969537
280875,0,0.67370474
47506,3,0.82484764
256831,4,0.8882571
317196,15,0.84407294
367633,14,0.9062189
67686,2,0.93444455
104588,2,0.93406427
12897,5,0.8814125
75650,10,0.83884525
345057,9,0.90158206
238258,15,0.86033773
308917,0,0.8786813
84233,2,0.9670173
400025,5,0.7957277
259584,10,0.88848317
116772,10,0.57510865
513291,11,0.9079174
481786,2,0.9390959
372771,2,0.90474963
15541,2,0.94267553
205712,10,0.8830614
277021,10,0.79506433
409187,2,0.93096167
83571,1,0.88938934
428655,13,1.0101879
198875,2,0.9888173
329873,7,0.7058253
278812,13,0.9635138
76268,15,0.7213848
220922,2,1.0019776
301835,13,0.8401211
211702,2,0.9971035
27995,14,0.70628864
459827,11,0.57142335
402905,15,0.6238189
35618,10,0.8608383
159380,10,0.7131393
77729,10,0.87595123
35280,13,0.8496147
274607,10,0.82622373
506106,15,0.9653832
223396,10,0.81838083
34607,3,0.77821887
38905,13,0.9431663
244292,13,0.9079148
107997,1,0.83593214
112742,11,0.71652853
121760,2,1.010483
130793,13,1.0107219
127341,5,0.7449279
458144,1,0.9254572
295517,3,0.9104089
474044,7,0.9092394
404871,8,0.40487766
365962,1,0.94681287
181425,2,0.89312726
483632,11,0.82393086
57206,5,0.7937801
420191,5,0.91541743
272437,5,0.8567773
35818,2,0.97549075
117758,5,0.874128
301946,4,0.8858054
208746,3,0.7242853
332276,2,0.958353
397345,0,0.81876266
241276,2,0.9661107
254941,10,0.91884303
280399,2,0.92922306
265338,11,0.6912512
148114,13,0.98211825
111306,13,0.9923031
34243,13,0.9805026
207445,3,0.82508606
436673,11,0.8394174
384194,1,0.90324783
36320,4,0.6869983
200060,15,0.8062786
192212,15,0.8382509
154149,15,0.85618734
84362,2,0.9508165
208407,15,0.80833274
183081,4,0.8878381
62088,1,0.89854574
189437,4,0.7471328
321420,8,0.46886176
406071,13,0.8955179
214981,2,0.9286266
340404,2,0.96065557
202178,4,0.9433222
88125,2,0.93601274
400885,0,0.7741992
153800,13,0.93267405
478746,0,0.8548244
368254,2,0.9822485
314774,4,0.9189698
115687,2,0.99516314
380561,10,0.73793787
88085,15,0.8932362
459273,13,0.9978192
128152,10,0.8567398
125897,7,0.7163997
30212,8,0.6219572
176415,8,0.5169038
431802,10,0.51552874
369773,15,0.8406351
10889,10,0.83981586
351041,2,0.9433121
170981,8,0.7933638
349570,2,0.96459186
16120,2,0.9636425
147274,2,0.9838785
407396,2,0.9658579
282419,2,0.9620545
155273,2,1.0136561
57009,2,0.9758322
358867,0,0.9432257
338753,5,0.80293214
192615,10,0.9105494
70785,3,0.8877526
365787,13,0.9977906
3900,13,0.993637
308638,13,0.99989086
15646,3,0.9393486
95158,13,0.9930074
64306,13,0.99964887
331819,15,0.83092976
323262,2,0.9991404
149252,10,0.84376955
260787,3,0.8056702
141847,2,0.9535768
29141,13,0.9050595
174127,1,0.86463416
72940,2,0.97428375
212084,2,1.0141524
56973,0,0.9571922
444749,14,0.8530983
537485,13,1.0121702
352071,2,0.95410275
374383,2,0.974799
382633,10,0.81439734
266439,2,0.9387815
33849,10,0.7341868
345543,13,0.9652867
353260,13,0.9008067
78354,10,0.8072407
143407,10,0.74499357
15216,10,0.88164735
172883,2,0.968375
108084,5,0.6174796
35287,3,0.7081742
468767,2,0.9625291
120524,0,0.83409506
192039,0,0.7830135
26180,9,0.7646242
21613,0,0.6299038
21629,0,0.6280297
325571,4,0.8600002
258419,9,0.84042466
29820,6,0.68037987
163282,2,0.97031194
116672,2,0.96773505
382834,0,0.7626713
351552,3,0.837667
460882,0,0.8612941
432077,5,0.7000505
398060,4,0.8758175
179080,5,0.8829108
353280,0,0.63518655
216276,2,0.91756094
132467,13,1.0157835
11406,13,0.87070537
164970,13,0.9747853
325013,4,0.57708305
15143,0,0.626293
257084,2,0.9240518
11324,2,0.8883873
36636,8,0.86501104
158685,2,1.0165309
274746,15,0.8613071
506141,15,0.85984874
61474,1,0.76438767
232249,1,0.83945537
32403,1,0.8441875
395196,6,0.74273634
31984,13,0.88951844
137241,4,0.81382716
21633,0,0.7530513
132263,3,0.8403983
263505,2,0.9385308
363030,1,0.86245424
124242,2,0.9641368
458685,7,0.85961705
458796,7,0.7825966
309594,15,0.8846484
93947,14,0.7123997
324683,3,0.8896601
11303,9,0.74065906
101898,12,0.63137954
201750,1,0.8982213
91839,13,0.9688476
355169,3,0.837285
345089,5,0.85988754
14912,15,0.8574804
198836,12,0.6763464
375870,2,1.0179957
50854,5,0.8544047
96528,7,0.7784848
93881,13,0.9439443
297671,2,1.01607
56189,0,0.76193994
262686,2,0.9738074
228000,1,0.8938972
98113,15,0.8194992
28641,15,0.9199644
268124,4,0.93926585
354012,14,0.8411711
65007,2,0.94239503
444611,13,0.9166373
388422,10,0.8603489
120383,2,0.94224864
119971,11,0.842079
54093,2,0.9666498
487701,1,0.885396
366114,9,0.85258615
282881,12,0.9650614
221085,0,0.906051
209301,2,0.9766973
22864,13,0.97946495
531144,7,0.71935576
486851,9,0.90357167
514206,7,0.8555136
385071,2,0.9975136
463737,1,0.9604795
325674,0,0.85531855
342249,2,1.0094358
166476,2,0.97485167
458008,3,0.8435518
87105,7,0.6512098
325410,2,0.9697607
386826,7,0.8382424
407747,0,0.7590668
433598,2,1.0161546
424112,4,0.6722834
296452,2,1.0002862
334476,13,0.97243124
239958,2,0.9165727
265502,4,0.8713937
115528,13,0.93397844
136330,13,1.0147045
511017,2,0.89717567
378058,0,0.890023
46479,4,0.9213025
481431,15,0.88681203
258282,2,0.93456215
132171,9,0.78838956
386882,1,0.7303163
293465,13,0.9246263
152978,4,0.8988842
321948,2,0.96905863
391085,5,0.90530545
443719,5,0.9348069
222166,2,0.9529534
151148,0,0.8633557
111559,14,0.49954072
255840,8,0.45130068
284848,8,0.4643743
151131,14,0.7102036
155290,2,0.971952
55364,2,0.9907359
397923,12,0.8869511
384989,4,0.8740411
158624,12,0.78167593
163148,2,1.0248437
358600,6,0.7248267
57801,11,0.89150107
376839,3,0.80276257
453600,0,0.8432922
174537,9,0.7032153
473574,1,0.8379279
42043,2,0.9577503
290587,3,0.8232047
190918,3,0.84325206
100231,3,0.829126
357076,10,0.8365366
117512,10,0.86355233
301951,13,0.89845103
58045,9,0.8783266
37575,3,0.86416525
216705,0,0.83641523
149367,14,0.8704429
13671,4,0.8965566
43500,13,0.8806218
32860,0,0.8793834
142067,0,0.9431237
307925,2,0.96408707
215370,2,0.9503698
247613,2,0.9353488
251443,2,0.9852249
30910,15,0.88169056
472184,15,0.77748793
476655,2,0.94101834
510124,14,0.8927109
312675,12,0.84950113
127995,8,0.6702702
117427,14,0.8310991
326328,0,0.85264665
250024,6,0.84651273
391589,10,0.87563354
230909,13,0.9186516
272641,13,0.9102622
400698,13,0.9576633
31639,11,0.8131883
51107,3,0.82932717
224274,2,0.9284365
306471,13,0.91908085
140171,2,0.954597
12636,10,0.8825726
16320,0,0.8794093
179625,13,0.97300404
285729,2,0.9419088
45894,2,0.9934965
23568,13,1.008309
11156,2,0.9514823
209459,2,0.9833399
209457,2,0.97573906
148735,2,0.9624183
248426,2,0.95096564
91370,2,0.95372593
158668,2,0.96120644
64784,2,0.9363751
114394,11,0.80957055
313613,4,0.887302
54029,5,0.8769719
287401,5,0.629878
26807,10,0.77325785
375862,1,0.8766217
102942,13,0.8900679
53066,13,0.93187225
9830,3,0.8106007
409587,2,0.94825804
138243,3,0.841832
97773,8,0.7149854
326638,5,0.7979267
262796,13,1.0059078
241215,11,0.80872124
257417,12,0.80855745
100590,11,0.85186875
288094,2,0.9707389
276547,2,0.97397864
535021,2,0.9169788
27893,2,0.9548906
334743,9,0.89397436
116111,13,0.9685385
162834,2,0.9335595
259250,11,0.81416476
18927,2,0.93275744
136471,2,0.93134207
496614,13,0.93367106
122319,13,0.8983479
496,3,0.93519485
14087,13,0.8992088
226319,7,0.8597032
248108,13,0.8766777
37126,3,0.8389797
19817,4,0.8761754
85265,4,0.92478514
114761,10,0.82468367
82446,8,0.5994812
182029,2,1.0011536
10484,10,0.82318836
36590,2,1.0061966
130857,7,0.8132629
151256,2,0.95778674
2923,13,0.7952669
292749,8,0.47077996
31680,13,0.92363596
16412,2,0.92963845
317380,15,0.842568
23613,15,0.8391909
263109,2,0.9679731
298507,11,0.7705439
251279,8,0.6587287
220801,2,0.9304626
487467,2,0.96528655
126401,5,0.772184
499804,2,0.96409446
188541,1,0.94055885
180945,15,0.8863844
433334,13,0.98637885
14997,2,0.9238698
137026,11,0.8602614
97578,2,0.9598097
330512,0,0.855691
346321,5,0.63099426
38363,10,0.7324218
331269,13,0.9640612
136399,15,0.8914791
302224,2,0.96823734
122311,10,0.81632906
330356,3,0.8798847
286468,0,0.6916122
239766,2,0.9419774
371917,14,0.9043857
374600,4,0.80588496
98973,5,0.79475373
107883,4,0.92609614
214711,2,0.9535362
387435,0,0.84500825
450975,1,0.8701066
286865,13,0.9515099
37692,0,0.80235374
123750,3,0.91764545
360435,0,0.7552474
334789,4,0.9409724
76407,1,0.84171367
242740,4,0.8903901
102188,7,0.74866515
309674,8,0.8453353
195990,2,0.9789461
49504,8,0.8697603
309179,9,0.8647746
412761,3,0.93518275
309288,7,0.7633906
376691,8,0.6523987
354729,2,0.91162574
32438,10,0.8446348
164290,2,0.92675614
77976,10,0.8768497
226962,2,0.97247165
272216,4,0.909631
174369,4,0.91348076
365478,9,0.852425
301935,14,0.8730847
275000,0,0.83660465
421062,2,1.0332785
17480,3,0.78540146
468996,10,0.7982163
397172,12,0.8156343
385129,2,0.99812824
121331,2,0.8989366
204114,0,0.915231
254489,8,0.9158477
117298,14,0.58824384
322512,15,0.8533336
296318,3,0.9083761
461488,13,0.870515
411729,1,0.90271807
22987,11,0.6289934
145013,13,1.0053207
141042,5,0.9133122
116389,14,0.8798885
321494,8,0.6138149
130766,8,0.7116559
246663,9,0.64704293
354473,13,1.0005943
255948,2,0.96140546
496779,1,0.8503267
203655,9,0.8554835
34708,15,0.8804195
291957,8,0.6590243
376722,13,0.98961526
67108,13,0.92539304
243080,13,0.98183197
42196,2,0.98018414
384212,15,0.9000967
304363,8,0.69043493
166531,1,0.86839443
323582,14,0.7985528
106797,10,0.9303889
408402,13,0.87475103
309910,8,0.50035
406190,8,0.87082386
140057,2,1.0114664
327782,6,0.7541473
422484,8,0.89334124
377656,6,0.8016304
199142,15,0.8506674
146291,10,0.76482916
113110,3,0.82646
238431,4,0.9555113
50775,13,0.9030337
32499,3,0.78791994
395678,9,0.84494543
18985,0,0.9125487
54989,15,0.90478104
74357,0,0.71771
387106,0,0.8607172
298089,1,0.9303154
259452,8,0.46332917
121788,1,0.84914196
304629,2,0.97474355
261410,5,0.8192966
304216,11,0.85262567
461481,9,0.74359363
38676,2,0.9139557
116305,9,0.8707554
243940,13,1.0021924
210974,15,0.8822115
92833,15,0.8715852
404323,6,0.73790765
110234,11,0.7499147
254252,2,0.95090413
434502,15,0.94427985
272716,11,0.86347914
317681,13,1.0060197
315233,7,0.7356009
25259,13,0.97315705
223242,7,0.87898016
361446,15,0.79555213
43843,9,0.89774716
58869,11,0.81483227
30999,2,0.9432174
241907,2,0.92385197
501307,2,0.9711599
231245,11,0.8673733
331174,13,0.95260376
55425,4,0.91284406
432016,0,0.92732775
15514,8,0.574385
102687,9,0.84105647
86616,0,0.72079015
204480,11,0.8380358
344050,2,1.0068905
314417,1,0.87582594
158329,13,1.003081
303666,5,0.85348016
424409,15,0.8784676
105918,1,0.8639279
450047,6,0.7803946
429949,1,0.85845447
254176,15,0.8962728
15719,8,0.8066253
85476,8,0.9634557
109758,2,0.9768793
48850,14,0.81327194
188325,13,0.9752502
161088,2,0.9817108
393717,15,0.77471495
54932,4,0.9005016
43274,9,0.6340808
385912,2,0.9855674
376731,11,0.87876284
153419,13,0.9618008
205199,2,1.0104196
394202,6,0.8317744
440717,15,0.8239189
407621,2,0.95383364
162376,8,0.6882086
291960,2,0.94037634
283556,13,0.99170893
298752,6,0.81703496
485911,14,0.52458864
59384,8,0.79653394
215081,3,0.7562183
92405,13,0.96178854
454927,11,0.8439449
467042,14,0.8586431
46,7,0.6870109
504956,13,0.89021087
502749,7,0.71609926
109007,8,0.5179619
15715,8,0.56603026
124597,2,0.99255085
90092,13,0.9270929
230475,9,0.8929358
305227,11,0.818417
60892,13,0.9709998
316454,2,1.0041795
151228,2,0.9377678
169418,13,1.0067446
45473,1,0.9158985
278406,2,1.0024196
54052,6,0.75973654
239821,9,0.9120915
395663,11,0.8621545
131967,5,0.9081972
33933,3,0.8293232
313377,2,0.9343871
269330,2,0.99970627
32792,2,0.9629538
15764,8,0.8077704
385170,13,0.93293
327059,11,0.78623307
276446,2,0.9471307
57209,8,0.76098156
413636,6,0.89535683
67072,14,0.74931306
430182,11,0.89310944
282988,14,0.61061186
194864,10,0.7273917
183627,7,0.8854752
246991,9,0.9179452
142846,4,0.87626433
412075,8,0.7352224
417845,10,0.8712037
351897,2,0.9560947
432170,13,1.0002986
88831,10,0.8471071
132587,8,0.71631545
69448,2,0.9034284
288427,6,0.83939445
115,2,0.9602614
154834,2,1.0012995
274170,10,0.75596
324567,8,0.72663945
418874,8,0.52016366
401163,5,0.8001866
426699,1,0.8977721
285395,8,0.68292755
307279,13,0.89982
451250,3,0.8855867
184176,0,0.902706
274336,8,0.5570332
163404,8,0.698187
62911,7,0.7614754
309855,1,0.8925779
182356,3,0.8461323
153156,2,0.98300683
371896,1,0.82468194
93329,13,0.8742056
402648,13,0.94724476
277595,7,0.93225837
359858,11,0.69185996
429764,8,0.7664907
32459,2,0.9415732
240401,3,0.81003803
91952,9,0.8159969
504948,11,0.7260587
228627,2,0.97823334
163342,0,0.6300533
125721,13,0.9715973
20519,0,0.8343326
355195,4,0.9272926
158578,2,0.91044086
76915,4,0.9339567
66603,9,0.85887927
3779,2,0.9082161
146992,13,0.89340174
242319,2,0.99095446
237819,11,0.8505104
51432,1,0.9141674
50414,2,1.005044
429759,9,0.8213232
153702,6,0.7467624
316104,1,0.8750122
317265,1,0.8938947
62550,14,0.78115666
272722,1,0.8925769
198681,0,0.8225851
346160,4,0.6391316
174190,1,0.8430876
332428,9,0.8207457
142254,4,0.74323374
39050,1,0.90717524
51406,2,0.9508517
139718,4,0.9316247
304187,1,0.8968827
424892,9,0.8749476
149966,13,0.9108194
128563,4,0.7579566
309827,3,0.8510864
494527,2,0.96642905
211596,4,0.8597106
368577,7,0.890591
130995,10,0.7337426
221820,2,0.90761983
401826,7,0.69793886
50250,11,0.84757143
76009,6,0.7057592
425432,2,0.96691704
315069,5,0.85233223
502923,2,0.99801487
108608,13,0.77383083
271012,13,0.9865378
367586,14,0.94465405
437455,15,0.843875
63907,8,0.43331075
390779,13,0.89449614
341025,15,0.7907331
315982,8,0.835149
103153,4,0.87337446
177150,11,0.8127693
37587,11,0.81422347
44286,10,0.66872
284060,8,0.6955064
297960,2,0.9789125
437213,13,1.0036868
59660,2,0.88513815
115537,0,0.8213889
427796,2,0.910316
32741,2,0.91024566
167433,14,0.8954082
353136,13,0.85613906
223285,2,0.94382715
269669,2,0.92801404
229794,10,0.83079123
483829,0,0.91490823
162801,13,1.0154041
196210,13,0.83511513
275002,5,0.92515767
101076,5,0.8127321
87222,2,0.9326085
423582,2,0.9811164
384215,2,0.9700177
406992,4,0.8759545
134365,2,0.99867815
163884,2,0.9287577
61677,11,0.9012593
59386,14,0.87872595
397163,3,0.84203583
22567,15,0.86367905
270955,4,0.8831014
28723,13,0.9338144
516267,2,0.9355967
58710,6,0.7955347
144920,2,1.0143379
463289,2,0.9310096
321719,2,0.91024995
359736,11,0.6822982
246579,13,0.8909345
450863,13,0.95553994
16631,12,0.80947244
29027,15,0.8602168
29015,15,0.78633195
301076,10,0.836231
443680,7,0.88968164
395888,4,0.76524407
253207,3,0.91053414
397504,13,0.9590355
442413,6,0.70999753
219233,14,0.84961027
123716,2,0.9844973
240415,2,0.92842287
518146,13,0.95298505
224469,15,0.77729076
517683,9,0.8858957
255898,2,0.9751201
26283,0,0.7605735
266898,2,0.97760326
220913,5,0.7797443
177369,4,0.8637088
115776,14,0.691024
310502,2,1.0073457
140174,2,0.92619866
518176,15,0.7910447
60129,2,0.9907656
269418,6,1.0066856
281359,12,0.70347047
170017,11,1.0109171
505777,13,0.898783
340429,0,0.9314935
3748,6,0.85381985
446600,6,0.67035633
150671,0,0.91936237
518068,13,0.96327233
517702,7,0.81357414
473672,2,0.94701934
518151,15,0.8399524
518145,5,0.9186741
135906,2,1.0076439
481109,11,0.7907586
24819,13,1.006813
245851,8,0.5247128
517764,2,1.011221
518143,10,0.8195218
438099,2,0.9639228
518234,5,0.8789446
110919,15,0.8520592
464610,2,0.9904106
12650,7,0.95413524
388761,2,0.97623813
398291,2,0.89209485
397287,2,0.8691204
518192,11,0.8292857
518230,15,0.64106655
517863,2,0.95151395
415719,15,0.92012703
65810,11,0.8257264
213132,2,0.91100544
213133,2,0.91756415
96178,2,0.90927464
194302,2,0.9598066
158223,4,0.8834057
50259,0,0.8882024
86674,4,0.91502976
70134,4,0.638952
371110,1,0.9498059
463168,11,0.86000663
89706,4,0.93162924
30566,2,0.9405331
262916,4,0.8478413
477379,2,0.96355546
442133,14,0.76368624
452907,4,0.85443085
476852,8,0.8403547
476849,3,0.8720441
438754,6,0.85050046
174129,13,0.8907102
438486,13,0.9717764
437153,14,0.7137312
385599,9,0.85879755
14001,2,0.8930409
212988,2,0.89593613
212986,2,0.88584805
329553,2,0.92659706
212994,2,0.9119817
295542,2,1.0043504
16019,4,0.8508245
111353,4,0.91051126
420083,1,0.9116885
335920,7,0.8234623
374517,11,0.7608427
354492,15,0.87027526
90935,6,0.8467224
201876,2,0.92514133
205552,10,0.6925835
206557,10,0.5184416
201888,4,0.8944965
366306,1,0.91541356
293360,5,0.89934754
117829,7,0.76043963
201921,6,0.8681095
118,6,0.7409926
265817,12,0.7007772
201890,6,0.7455803
401849,3,0.8328147
217059,9,0.901635
249847,6,0.81096935
122072,2,0.9585511
442142,11,0.8008639
299417,14,0.825176
213996,2,0.9869988
296347,13,1.0112356
407577,15,0.77239996
390307,1,0.8068834
281740,13,1.0077931
494443,1,0.91589266
486754,9,0.84858227
429869,13,0.9253014
19509,0,0.7482809
56202,9,0.75148255
134233,2,0.9655415
498402,0,0.7349076
413505,8,0.95175165
29835,3,0.8676918
169348,2,0.901694
403814,2,0.9527632
463680,1,0.87479067
15487,0,0.7005181
459761,6,0.86535174
75779,4,0.74129343
366310,6,0.7258898
155405,4,0.74870735
195526,4,0.9011097
80083,12,0.7626587
19618,4,0.8486435
193998,3,0.87087595
151017,3,0.823682
132698,1,0.71049005
44347,1,0.86740905
276697,8,0.581071
347655,4,0.6860921
277865,0,0.83851624
190724,13,1.0067357
169350,8,0.68481606
251276,8,0.44597465
169648,8,0.4880129
240397,8,0.50698125
184628,8,0.6234028
183578,8,0.51974565
225076,8,0.9265799
261358,8,0.8744987
251020,8,0.48875642
263019,2,0.9448239
344328,4,0.8847252
324404,2,0.8862973
292093,12,0.70439935
28768,5,0.81925106
343567,2,0.98777854
276576,1,0.9226775
67478,6,0.734045
243425,6,0.7761795
496542,13,0.9328374
243155,8,0.42765614
114061,12,0.71528935
383260,8,0.47438425
45120,6,0.87796164
105234,4,0.8261602
150807,3,0.76062465
433529,2,0.95566756
16975,8,0.7523451
24513,0,0.8751668
90691,4,0.73538065
502451,7,0.92048806
268602,2,0.9019428
186762,13,0.8547148
303749,6,0.76495945
502254,4,0.8546579
14429,8,0.45932803
281792,5,0.76210356
60141,3,0.9404413
32139,13,1.0234413
100081,1,0.81796634
356359,2,0.9407677
145772,9,0.9080132
489497,3,0.8410569
23378,6,0.7848786
225683,3,0.9537669
502868,15,0.9024166
142779,2,0.94817877
63706,13,0.89853185
