recipe_id,row_index
29623,13223
345224,13224
184731,13225
432490,13226
65421,13227
98829,13228
349663,13229
274369,13230
108050,13231
196133,13232
473910,13233
9398,13234
30379,13235
49404,13236
47557,13237
169237,13238
67359,13239
226294,13240
62193,13241
193325,13242
340453,13243
182103,13244
145645,13245
124131,13246
467361,13247
499127,13248
215703,13249
260508,13250
247997,13251
336725,13252
150591,13253
132489,13254
79836,13255
146502,13256
278179,13257
366868,13258
154597,13259
18788,13260
39780,13261
283420,13262
439797,13263
364186,13264
36153,13265
290114,13266
248707,13267
284415,13268
311449,13269
111535,13270
482784,13271
393629,13272
363779,13273
31209,13274
307943,13275
228687,13276
134190,13277
134330,13278
253545,13279
347782,13280
448438,13281
275,13282
417543,13283
336507,13284
8030,13285
432824,13286
404112,13287
377520,13288
194174,13289
187864,13290
48055,13291
188784,13292
115762,13293
189731,13294
302996,13295
504288,13296
130081,13297
171661,13298
503023,13299
98800,13300
175376,13301
66264,13302
432654,13303
471467,13304
442223,13305
246131,13306
268149,13307
300266,13308
406290,13309
112973,13310
215465,13311
24539,13312
76279,13313
375656,13314
60573,13315
64439,13316
201545,13317
232025,13318
60506,13319
417989,13320
271716,13321
426920,13322
174839,13323
311573,13324
23855,13325
113450,13326
180022,13327
359835,13328
226940,13329
68866,13330
215661,13331
201097,13332
370425,13333
225320,13334
238625,13335
441824,13336
457400,13337
48635,13338
194722,13339
25628,13340
492778,13341
36237,13342
154001,13343
285716,13344
155668,13345
148258,13346
277669,13347
117324,13348
217294,13349
151791,13350
107626,13351
269887,13352
365164,13353
312638,13354
495979,13355
11795,13356
373175,13357
409000,13358
235534,13359
241754,13360
443684,13361
41305,13362
255260,13363
188557,13364
145066,13365
354380,13366
235428,13367
19446,13368
65521,13369
247191,13370
516126,13371
144819,13372
348197,13373
62539,13374
418860,13375
426791,13376
397519,13377
78113,13378
351280,13379
210127,13380
144329,13381
264974,13382
180769,13383
157572,13384
148938,13385
55697,13386
456661,13387
68516,13388
103553,13389
164565,13390
71332,13391
126396,13392
354541,13393
77773,13394
316250,13395
226955,13396
283704,13397
330290,13398
152758,13399
204695,13400
37310,13401
97524,13402
146597,13403
395487,13404
267608,13405
96249,13406
146642,13407
393644,13408
229418,13409
318313,13410
318106,13411
407931,13412
506883,13413
81428,13414
84654,13415
28585,13416
2121,13417
147883,13418
64522,13419
113873,13420
264564,13421
57352,13422
472410,13423
433281,13424
36424,13425
40986,13426
154657,13427
359497,13428
344870,13429
140488,13430
140486,13431
140487,13432
457401,13433
259057,13434
247810,13435
328883,13436
418613,13437
395344,13438
357262,13439
201756,13440
213989,13441
152753,13442
133828,13443
232530,13444
26799,13445
255547,13446
38959,13447
281152,13448
31540,13449
102058,13450
271592,13451
291809,13452
181885,13453
255673,13454
118332,13455
30135,13456
38128,13457
29970,13458
270912,13459
275072,13460
368470,13461
378188,13462
516838,13463
244312,13464
31191,13465
351079,13466
311023,13467
310604,13468
74238,13469
23301,13470
459449,13471
326910,13472
424548,13473
171939,13474
37969,13475
42965,13476
317680,13477
95971,13478
29545,13479
371329,13480
94502,13481
137335,13482
416910,13483
35953,13484
408432,13485
187332,13486
116448,13487
479932,13488
307241,13489
314654,13490
81290,13491
505316,13492
368817,13493
347602,13494
213279,13495
30139,13496
279583,13497
26147,13498
33412,13499
221655,13500
396587,13501
84234,13502
115392,13503
227068,13504
154416,13505
36399,13506
180984,13507
334434,13508
172555,13509
221286,13510
168626,13511
51071,13512
3464,13513
116334,13514
156517,13515
427782,13516
138642,13517
457221,13518
51560,13519
17427,13520
172788,13521
32311,13522
115825,13523
43650,13524
163306,13525
296334,13526
145871,13527
185611,13528
32961,13529
342579,13530
180336,13531
176094,13532
234862,13533
333765,13534
245192,13535
35178,13536
157813,13537
387276,13538
303609,13539
241870,13540
356221,13541
109231,13542
247095,13543
232364,13544
95771,13545
224446,13546
228281,13547
145720,13548
193087,13549
17057,13550
192075,13551
130758,13552
223053,13553
420640,13554
68157,13555
12951,13556
175723,13557
210394,13558
30118,13559
975,13560
16122,13561
389950,13562
391030,13563
387556,13564
51074,13565
273401,13566
156067,13567
185672,13568
8650,13569
63388,13570
123882,13571
180903,13572
71288,13573
248015,13574
438851,13575
221792,13576
250557,13577
137812,13578
337429,13579
138263,13580
59268,13581
70498,13582
330051,13583
187753,13584
159452,13585
369511,13586
33242,13587
22154,13588
290388,13589
352456,13590
80409,13591
16752,13592
130817,13593
217076,13594
116383,13595
182809,13596
248222,13597
284281,13598
482276,13599
412054,13600
447975,13601
468916,13602
248508,13603
423113,13604
30174,13605
347724,13606
356538,13607
431232,13608
30476,13609
32377,13610
428757,13611
104823,13612
222384,13613
321106,13614
61196,13615
438944,13616
98669,13617
381963,13618
225058,13619
334452,13620
55376,13621
180992,13622
42756,13623
179781,13624
370036,13625
294970,13626
151675,13627
202224,13628
47941,13629
60233,13630
326321,13631
40949,13632
269020,13633
45348,13634
11526,13635
467618,13636
308822,13637
92305,13638
253233,13639
455516,13640
457496,13641
93378,13642
86798,13643
400760,13644
300107,13645
5342,13646
84575,13647
314940,13648
124730,13649
401685,13650
171847,13651
464584,13652
135760,13653
6582,13654
100932,13655
319206,13656
328002,13657
220811,13658
122408,13659
140023,13660
26328,13661
498789,13662
25276,13663
164643,13664
184099,13665
140838,13666
321127,13667
483730,13668
97856,13669
483769,13670
169554,13671
129807,13672
482574,13673
212882,13674
371045,13675
254960,13676
16018,13677
63398,13678
474925,13679
382503,13680
61074,13681
67695,13682
482308,13683
240455,13684
367436,13685
21332,13686
251766,13687
143121,13688
260527,13689
252873,13690
390914,13691
508449,13692
494977,13693
229028,13694
139793,13695
103969,13696
89791,13697
116443,13698
75126,13699
455162,13700
253665,13701
120818,13702
120817,13703
111916,13704
297383,13705
2806,13706
178075,13707
222576,13708
384166,13709
153891,13710
12990,13711
190323,13712
6852,13713
161589,13714
264786,13715
80393,13716
89917,13717
225331,13718
26559,13719
182863,13720
24873,13721
60476,13722
140953,13723
455396,13724
122119,13725
33676,13726
240668,13727
134644,13728
138010,13729
235463,13730
55971,13731
173226,13732
102849,13733
520864,13734
288747,13735
506459,13736
353612,13737
411544,13738
115269,13739
157041,13740
423418,13741
451624,13742
238206,13743
289665,13744
343684,13745
171150,13746
422978,13747
84470,13748
214171,13749
366243,13750
360405,13751
333449,13752
110912,13753
71467,13754
426072,13755
368962,13756
160527,13757
432048,13758
245093,13759
339321,13760
406230,13761
387113,13762
146953,13763
271395,13764
42938,13765
189930,13766
508914,13767
23909,13768
139893,13769
22344,13770
409110,13771
358390,13772
397326,13773
371700,13774
122194,13775
43058,13776
457263,13777
314448,13778
303210,13779
188440,13780
262217,13781
347635,13782
367973,13783
166379,13784
413823,13785
317370,13786
436956,13787
320180,13788
349394,13789
66457,13790
21979,13791
31521,13792
355428,13793
92698,13794
167075,13795
243325,13796
80310,13797
109132,13798
121715,13799
505499,13800
6459,13801
170978,13802
502953,13803
308243,13804
358157,13805
43350,13806
91305,13807
170788,13808
104632,13809
48320,13810
43035,13811
155394,13812
503927,13813
264362,13814
350771,13815
467594,13816
270454,13817
373064,13818
452439,13819
424889,13820
441991,13821
51551,13822
302471,13823
107938,13824
298166,13825
277184,13826
316197,13827
164944,13828
414119,13829
31917,13830
235587,13831
299004,13832
469651,13833
371326,13834
176135,13835
506850,13836
301279,13837
247190,13838
251335,13839
486853,13840
76414,13841
261260,13842
242395,13843
64137,13844
25471,13845
10357,13846
105587,13847
173220,13848
305766,13849
29125,13850
326737,13851
429181,13852
28689,13853
169288,13854
300453,13855
460822,13856
219327,13857
220778,13858
245842,13859
11527,13860
29219,13861
206611,13862
68240,13863
239486,13864
242900,13865
157523,13866
177004,13867
73069,13868
373987,13869
382978,13870
70127,13871
33805,13872
39271,13873
195900,13874
211807,13875
389436,13876
434313,13877
333095,13878
461220,13879
212294,13880
464817,13881
63639,13882
12809,13883
367256,13884
486860,13885
165769,13886
191091,13887
161669,13888
474338,13889
243326,13890
225944,13891
31600,13892
421784,13893
331059,13894
410760,13895
289197,13896
358510,13897
98987,13898
434085,13899
64858,13900
239279,13901
155744,13902
83253,13903
383532,13904
314619,13905
389893,13906
24836,13907
71512,13908
144230,13909
435722,13910
480686,13911
332351,13912
258899,13913
519260,13914
8808,13915
486854,13916
228403,13917
266834,13918
89240,13919
9554,13920
357265,13921
466948,13922
38850,13923
167444,13924
399657,13925
425530,13926
227804,13927
211806,13928
181029,13929
59265,13930
54856,13931
239658,13932
171823,13933
280117,13934
231971,13935
159624,13936
291015,13937
124354,13938
374094,13939
142082,13940
266794,13941
381167,13942
436723,13943
10716,13944
167445,13945
32491,13946
95360,13947
11655,13948
245022,13949
139705,13950
55451,13951
169313,13952
148341,13953
10372,13954
70315,13955
22375,13956
322106,13957
356520,13958
60049,13959
404057,13960
285589,13961
373676,13962
11705,13963
10348,13964
14319,13965
459332,13966
382309,13967
442768,13968
218357,13969
258424,13970
183450,13971
29263,13972
424673,13973
32549,13974
393230,13975
108845,13976
102032,13977
205663,13978
33500,13979
421929,13980
34941,13981
131329,13982
65513,13983
150462,13984
483828,13985
400635,13986
238191,13987
172880,13988
3243,13989
94104,13990
480447,13991
94073,13992
2815,13993
264806,13994
28801,13995
326003,13996
161146,13997
197306,13998
331362,13999
73905,14000
282791,14001
231700,14002
153339,14003
62902,14004
33812,14005
146142,14006
126238,14007
100519,14008
35691,14009
39977,14010
272490,14011
168559,14012
30037,14013
160110,14014
80144,14015
77945,14016
400488,14017
36757,14018
47395,14019
104505,14020
313094,14021
232947,14022
143060,14023
442082,14024
510968,14025
445456,14026
34225,14027
249171,14028
281112,14029
469462,14030
173134,14031
144910,14032
141803,14033
73028,14034
34761,14035
43280,14036
301170,14037
254918,14038
212439,14039
495334,14040
99064,14041
140655,14042
508579,14043
177877,14044
22404,14045
32023,14046
224451,14047
35484,14048
53235,14049
382943,14050
173846,14051
37056,14052
29342,14053
65732,14054
30231,14055
246773,14056
60540,14057
128288,14058
94983,14059
427859,14060
205329,14061
124780,14062
111046,14063
191261,14064
285499,14065
212091,14066
420610,14067
349598,14068
431625,14069
427030,14070
421333,14071
424477,14072
436638,14073
436590,14074
435471,14075
425464,14076
429537,14077
418544,14078
429432,14079
422353,14080
434069,14081
352521,14082
429076,14083
436687,14084
185573,14085
435477,14086
436358,14087
435905,14088
434956,14089
415873,14090
415025,14091
371118,14092
316064,14093
343478,14094
103549,14095
78900,14096
467685,14097
70699,14098
85527,14099
148886,14100
474056,14101
481328,14102
239854,14103
423018,14104
361575,14105
191050,14106
399148,14107
399202,14108
46134,14109
33202,14110
78964,14111
182234,14112
390891,14113
358134,14114
208342,14115
178923,14116
11692,14117
105811,14118
335560,14119
178986,14120
180481,14121
123931,14122
424341,14123
137112,14124
25676,14125
47546,14126
250717,14127
214064,14128
512390,14129
111495,14130
261178,14131
24164,14132
488323,14133
471444,14134
85612,14135
320210,14136
49759,14137
105317,14138
122887,14139
134374,14140
425653,14141
101228,14142
310367,14143
262921,14144
31529,14145
132463,14146
138289,14147
66816,14148
166283,14149
37912,14150
210045,14151
134206,14152
253080,14153
23242,14154
200229,14155
162544,14156
30395,14157
352999,14158
126453,14159
444216,14160
204655,14161
292154,14162
409903,14163
274915,14164
311714,14165
223169,14166
137263,14167
49466,14168
197642,14169
242678,14170
89431,14171
258623,14172
49649,14173
125473,14174
470948,14175
387810,14176
15274,14177
31618,14178
324045,14179
225179,14180
95284,14181
30481,14182
484324,14183
466008,14184
360201,14185
26614,14186
145688,14187
243369,14188
162922,14189
314997,14190
166992,14191
310849,14192
229612,14193
295404,14194
471286,14195
175958,14196
216241,14197
36186,14198
348904,14199
278214,14200
143338,14201
176116,14202
428462,14203
221977,14204
186240,14205
231481,14206
285006,14207
66110,14208
340504,14209
194726,14210
29280,14211
298809,14212
145913,14213
219761,14214
217679,14215
305731,14216
36597,14217
182806,14218
137031,14219
157852,14220
511790,14221
76409,14222
145879,14223
279221,14224
31988,14225
60430,14226
184488,14227
448040,14228
382812,14229
247979,14230
91291,14231
21528,14232
346109,14233
85477,14234
175665,14235
462072,14236
423427,14237
71524,14238
40609,14239
202809,14240
76551,14241
31552,14242
39907,14243
303026,14244
294003,14245
137676,14246
401444,14247
223496,14248
217695,14249
476405,14250
98178,14251
34269,14252
45347,14253
154550,14254
189186,14255
335185,14256
398854,14257
482704,14258
269347,14259
320840,14260
155751,14261
166251,14262
79326,14263
222288,14264
342900,14265
116629,14266
375050,14267
274637,14268
16613,14269
362837,14270
31257,14271
246496,14272
10005,14273
365504,14274
327182,14275
253767,14276
419161,14277
47679,14278
37470,14279
216891,14280
498992,14281
498489,14282
73839,14283
53311,14284
269763,14285
202140,14286
124005,14287
20476,14288
16064,14289
151083,14290
22216,14291
433731,14292
369543,14293
232759,14294
445393,14295
384217,14296
419473,14297
443157,14298
397642,14299
294097,14300
67982,14301
21270,14302
197124,14303
329535,14304
131648,14305
162442,14306
365578,14307
101001,14308
317703,14309
213038,14310
314180,14311
68999,14312
492759,14313
61333,14314
62241,14315
103140,14316
199682,14317
26513,14318
350302,14319
395643,14320
64322,14321
207796,14322
106893,14323
302234,14324
258013,14325
351305,14326
288599,14327
102185,14328
157252,14329
356931,14330
238903,14331
438811,14332
203737,14333
298606,14334
254452,14335
294780,14336
387183,14337
53324,14338
230397,14339
348917,14340
126366,14341
344013,14342
223742,14343
397407,14344
109908,14345
15178,14346
405481,14347
481964,14348
142866,14349
220532,14350
336382,14351
356748,14352
447384,14353
54432,14354
253566,14355
20810,14356
350797,14357
349224,14358
483655,14359
478657,14360
140531,14361
90447,14362
207061,14363
26234,14364
44000,14365
24376,14366
81299,14367
90883,14368
17371,14369
62383,14370
38288,14371
15299,14372
36406,14373
136613,14374
383342,14375
53529,14376
516391,14377
230442,14378
388764,14379
95478,14380
66396,14381
107524,14382
226060,14383
324104,14384
285572,14385
18549,14386
194403,14387
231440,14388
82816,14389
345526,14390
412615,14391
116920,14392
307536,14393
20340,14394
357131,14395
197897,14396
89711,14397
196249,14398
198286,14399
65146,14400
156615,14401
284929,14402
157196,14403
240865,14404
177270,14405
10287,14406
290841,14407
199023,14408
152716,14409
208089,14410
209648,14411
309555,14412
315385,14413
431954,14414
479954,14415
89558,14416
31812,14417
295129,14418
230637,14419
81019,14420
158016,14421
105874,14422
113686,14423
339336,14424
144217,14425
468802,14426
43546,14427
149260,14428
483082,14429
508882,14430
326331,14431
219326,14432
18242,14433
59870,14434
228059,14435
89656,14436
337272,14437
213786,14438
46996,14439
185358,14440
138402,14441
102393,14442
251635,14443
176438,14444
272889,14445
18187,14446
507222,14447
170490,14448
158561,14449
81207,14450
338623,14451
53630,14452
304395,14453
353698,14454
293195,14455
67394,14456
254342,14457
8057,14458
354276,14459
210627,14460
443453,14461
263056,14462
278648,14463
173160,14464
47384,14465
175928,14466
203665,14467
140989,14468
480697,14469
222461,14470
333737,14471
14162,14472
436337,14473
215129,14474
383277,14475
351220,14476
49743,14477
309193,14478
190538,14479
121587,14480
490234,14481
294937,14482
8098,14483
59475,14484
20999,14485
4412,14486
282129,14487
94470,14488
322703,14489
212363,14490
302944,14491
395844,14492
458358,14493
116538,14494
291858,14495
55711,14496
30527,14497
184457,14498
137542,14499
301553,14500
416032,14501
97998,14502
38279,14503
297102,14504
133624,14505
209960,14506
84232,14507
236486,14508
371912,14509
225358,14510
142163,14511
39850,14512
375363,14513
381669,14514
92206,14515
151349,14516
116736,14517
168371,14518
401126,14519
18417,14520
185758,14521
87113,14522
10325,14523
247568,14524
173469,14525
298856,14526
159424,14527
473930,14528
338906,14529
47856,14530
65039,14531
345148,14532
207773,14533
388942,14534
254140,14535
40472,14536
188318,14537
145120,14538
415343,14539
327982,14540
104634,14541
108103,14542
156904,14543
274920,14544
305315,14545
198876,14546
275798,14547
88929,14548
26282,14549
12096,14550
420995,14551
168374,14552
133247,14553
383269,14554
183979,14555
382654,14556
356742,14557
79233,14558
350581,14559
155743,14560
365753,14561
15215,14562
129123,14563
67902,14564
230868,14565
49917,14566
413083,14567
39424,14568
99724,14569
59610,14570
168179,14571
39330,14572
71941,14573
456965,14574
251861,14575
71606,14576
140705,14577
10328,14578
283767,14579
275377,14580
107624,14581
404293,14582
437435,14583
363673,14584
213252,14585
290970,14586
136248,14587
305866,14588
206896,14589
239123,14590
388098,14591
11106,14592
263087,14593
58585,14594
211520,14595
31713,14596
91726,14597
403162,14598
60068,14599
187267,14600
401734,14601
382923,14602
109498,14603
25438,14604
157545,14605
171482,14606
340257,14607
293309,14608
27787,14609
157354,14610
131366,14611
325645,14612
339593,14613
167195,14614
306893,14615
177435,14616
181213,14617
197278,14618
172208,14619
164314,14620
462415,14621
285251,14622
314669,14623
113342,14624
187128,14625
207206,14626
84256,14627
102297,14628
58673,14629
281462,14630
478742,14631
316565,14632
136797,14633
96054,14634
145869,14635
96814,14636
92149,14637
337628,14638
71886,14639
249614,14640
480931,14641
287976,14642
54037,14643
276661,14644
275451,14645
14424,14646
187129,14647
79353,14648
4692,14649
44281,14650
6544,14651
110135,14652
181854,14653
23461,14654
64335,14655
103656,14656
96090,14657
291929,14658
496461,14659
96671,14660
481486,14661
148012,14662
235779,14663
150801,14664
225626,14665
385708,14666
86032,14667
324341,14668
415870,14669
134416,14670
64670,14671
195395,14672
195296,14673
217564,14674
60362,14675
195394,14676
132581,14677
88758,14678
107902,14679
12385,14680
108657,14681
65552,14682
497424,14683
429232,14684
87280,14685
41573,14686
47562,14687
159097,14688
169779,14689
242577,14690
272588,14691
170618,14692
410975,14693
309150,14694
24072,14695
357999,14696
188279,14697
102598,14698
174700,14699
152285,14700
203974,14701
209109,14702
236495,14703
428133,14704
194996,14705
329351,14706
406549,14707
252161,14708
318642,14709
307593,14710
280976,14711
430097,14712
182412,14713
171601,14714
289180,14715
37413,14716
157898,14717
103296,14718
39333,14719
30149,14720
138873,14721
10234,14722
361706,14723
98002,14724
56199,14725
335535,14726
127858,14727
305619,14728
190969,14729
150965,14730
128775,14731
455725,14732
174195,14733
23209,14734
26070,14735
423853,14736
50561,14737
128489,14738
285517,14739
410686,14740
90701,14741
37717,14742
125760,14743
156682,14744
190652,14745
14234,14746
130385,14747
50855,14748
57554,14749
409785,14750
250909,14751
13429,14752
40999,14753
398357,14754
286377,14755
36589,14756
126869,14757
30650,14758
352626,14759
156174,14760
472051,14761
110427,14762
133611,14763
16762,14764
6754,14765
85655,14766
373166,14767
186475,14768
363224,14769
202701,14770
105045,14771
13573,14772
358578,14773
139506,14774
85883,14775
16624,14776
202885,14777
155391,14778
11048,14779
40961,14780
136829,14781
253052,14782
83903,14783
99245,14784
374473,14785
23417,14786
192314,14787
309131,14788
376466,14789
412445,14790
180293,14791
49856,14792
275240,14793
173374,14794
27870,14795
336781,14796
209280,14797
168988,14798
418508,14799
219417,14800
398499,14801
27098,14802
438386,14803
30862,14804
208088,14805
322411,14806
418064,14807
498837,14808
404455,14809
295747,14810
10271,14811
332495,14812
249045,14813
79681,14814
95398,14815
305841,14816
3323,14817
270170,14818
85011,14819
125402,14820
14152,14821
18731,14822
22814,14823
100655,14824
473230,14825
137905,14826
292086,14827
161644,14828
146202,14829
97243,14830
218058,14831
345432,14832
373529,14833
395852,14834
306363,14835
483299,14836
451189,14837
486189,14838
35204,14839
53913,14840
418957,14841
159977,14842
242993,14843
130540,14844
160564,14845
220530,14846
154128,14847
104284,14848
404754,14849
27447,14850
273539,14851
217324,14852
239743,14853
54473,14854
280132,14855
217224,14856
378029,14857
199446,14858
207831,14859
151787,14860
145911,14861
154673,14862
188077,14863
300607,14864
256954,14865
68703,14866
277979,14867
447768,14868
272862,14869
223409,14870
378270,14871
185365,14872
61512,14873
120344,14874
152628,14875
395246,14876
381262,14877
155400,14878
132153,14879
38105,14880
206266,14881
152536,14882
382257,14883
332240,14884
175461,14885
90119,14886
322806,14887
479449,14888
141790,14889
402156,14890
259423,14891
49568,14892
322523,14893
14440,14894
30447,14895
245667,14896
315000,14897
14338,14898
275931,14899
154031,14900
320928,14901
388258,14902
257714,14903
21880,14904
368386,14905
204009,14906
173517,14907
391367,14908
60117,14909
37898,14910
445019,14911
431014,14912
115692,14913
274834,14914
212525,14915
254344,14916
422246,14917
144192,14918
368390,14919
286199,14920
68467,14921
368392,14922
82761,14923
85526,14924
303611,14925
65017,14926
58896,14927
323296,14928
21354,14929
237993,14930
114886,14931
398314,14932
369645,14933
359257,14934
166129,14935
93473,14936
8537,14937
374598,14938
247712,14939
82565,14940
158118,14941
170702,14942
52721,14943
285213,14944
175302,14945
152898,14946
269886,14947
90685,14948
118884,14949
264217,14950
197724,14951
14006,14952
2633,14953
251712,14954
178519,14955
320537,14956
315987,14957
335344,14958
141507,14959
368469,14960
188134,14961
133565,14962
353783,14963
67157,14964
17919,14965
295953,14966
241653,14967
351597,14968
243955,14969
471324,14970
9447,14971
130772,14972
403179,14973
147680,14974
37315,14975
221914,14976
55350,14977
130879,14978
141492,14979
337162,14980
307912,14981
93431,14982
177917,14983
83042,14984
10946,14985
145549,14986
63453,14987
98431,14988
160752,14989
277269,14990
101519,14991
100583,14992
296928,14993
32742,14994
398529,14995
39679,14996
374958,14997
402076,14998
331345,14999
180518,15000
125227,15001
211064,15002
17365,15003
167196,15004
448669,15005
188291,15006
165203,15007
393547,15008
146326,15009
285590,15010
42427,15011
223312,15012
253815,15013
359330,15014
194606,15015
251211,15016
231138,15017
123685,15018
24580,15019
104715,15020
42819,15021
216717,15022
126236,15023
14882,15024
247535,15025
328170,15026
8151,15027
322792,15028
466363,15029
86190,15030
138657,15031
138298,15032
181016,15033
315724,15034
77856,15035
292656,15036
83346,15037
276153,15038
230180,15039
206401,15040
254894,15041
459408,15042
362279,15043
113994,15044
211585,15045
124434,15046
176286,15047
91883,15048
226706,15049
111851,15050
195843,15051
375606,15052
443183,15053
359125,15054
275058,15055
324669,15056
22689,15057
63525,15058
104622,15059
497309,15060
439465,15061
176569,15062
53322,15063
535570,15064
46679,15065
164121,15066
341430,15067
103649,15068
429757,15069
63183,15070
437117,15071
97078,15072
290610,15073
24886,15074
50340,15075
34657,15076
295260,15077
45712,15078
74456,15079
66455,15080
16984,15081
98019,15082
65270,15083
29336,15084
200996,15085
211676,15086
429620,15087
191532,15088
78333,15089
370964,15090
251720,15091
229204,15092
194588,15093
39436,15094
260289,15095
408260,15096
130102,15097
104409,15098
511925,15099
289468,15100
168132,15101
69939,15102
116115,15103
21074,15104
166238,15105
284229,15106
32308,15107
58467,15108
15704,15109
390281,15110
130422,15111
164174,15112
309199,15113
137544,15114
352043,15115
355806,15116
104698,15117
102815,15118
179885,15119
180526,15120
112703,15121
225400,15122
274736,15123
69066,15124
52808,15125
119017,15126
127868,15127
263602,15128
291391,15129
61011,15130
419004,15131
238895,15132
288473,15133
29703,15134
103728,15135
16286,15136
393656,15137
85936,15138
284363,15139
534898,15140
165352,15141
144898,15142
222688,15143
260955,15144
220439,15145
353435,15146
29246,15147
363837,15148
84595,15149
346957,15150
112616,15151
80603,15152
235646,15153
369109,15154
499490,15155
202413,15156
183097,15157
40224,15158
249403,15159
204578,15160
173012,15161
121263,15162
241052,15163
216140,15164
100398,15165
242613,15166
39941,15167
291727,15168
427585,15169
93708,15170
28085,15171
93192,15172
188917,15173
177140,15174
123855,15175
370360,15176
97685,15177
124369,15178
318918,15179
405862,15180
32830,15181
419846,15182
311108,15183
186577,15184
406677,15185
396012,15186
139875,15187
34608,15188
24027,15189
239387,15190
484258,15191
138647,15192
72251,15193
370039,15194
169946,15195
101874,15196
297700,15197
139262,15198
385112,15199
422595,15200
315985,15201
256350,15202
103176,15203
146536,15204
16281,15205
53001,15206
358465,15207
362178,15208
193278,15209
297858,15210
293539,15211
78020,15212
527535,15213
425381,15214
261786,15215
508950,15216
87290,15217
134804,15218
433883,15219
441766,15220
294723,15221
334904,15222
216864,15223
86541,15224
413375,15225
308272,15226
297203,15227
210543,15228
300521,15229
109963,15230
78878,15231
151739,15232
409496,15233
430535,15234
67778,15235
48029,15236
210436,15237
376880,15238
197454,15239
415542,15240
56984,15241
16564,15242
58314,15243
338069,15244
354534,15245
416979,15246
211652,15247
205228,15248
189712,15249
437351,15250
298728,15251
243599,15252
375108,15253
326256,15254
64286,15255
59112,15256
104882,15257
484453,15258
347840,15259
262605,15260
266998,15261
373370,15262
354857,15263
455019,15264
320030,15265
338120,15266
362232,15267
411312,15268
441703,15269
52644,15270
282088,15271
368079,15272
345547,15273
286854,15274
145260,15275
282320,15276
226242,15277
67071,15278
346743,15279
246997,15280
316446,15281
325105,15282
482966,15283
11830,15284
270342,15285
10011,15286
456990,15287
301255,15288
324972,15289
303917,15290
301706,15291
377488,15292
30003,15293
191310,15294
55095,15295
121162,15296
398304,15297
325525,15298
505635,15299
14582,15300
293137,15301
471240,15302
427460,15303
34755,15304
150926,15305
175614,15306
176509,15307
171380,15308
126473,15309
356439,15310
156255,15311
16403,15312
44187,15313
201347,15314
217802,15315
234290,15316
27108,15317
16627,15318
484707,15319
86144,15320
241963,15321
175954,15322
96509,15323
463847,15324
438742,15325
425574,15326
291303,15327
117066,15328
176550,15329
499511,15330
297472,15331
292803,15332
292924,15333
289407,15334
292963,15335
281278,15336
292784,15337
309410,15338
292795,15339
320218,15340
308081,15341
426963,15342
423694,15343
424653,15344
110612,15345
321894,15346
304615,15347
425611,15348
187924,15349
134848,15350
425230,15351
198635,15352
227117,15353
56761,15354
57464,15355
67404,15356
275402,15357
424807,15358
91233,15359
455930,15360
341786,15361
379034,15362
25916,15363
255170,15364
140097,15365
170489,15366
340490,15367
194447,15368
73828,15369
227109,15370
350629,15371
325186,15372
448538,15373
124393,15374
305486,15375
376814,15376
328225,15377
211034,15378
241947,15379
304454,15380
209414,15381
37626,15382
305541,15383
455122,15384
468847,15385
468841,15386
440697,15387
155541,15388
77626,15389
350924,15390
206616,15391
160492,15392
154704,15393
76732,15394
417194,15395
105374,15396
50801,15397
447148,15398
137270,15399
424475,15400
126838,15401
7629,15402
490623,15403
313641,15404
256592,15405
52985,15406
237792,15407
90727,15408
228492,15409
102952,15410
370163,15411
319067,15412
69629,15413
471551,15414
349920,15415
269261,15416
81804,15417
109880,15418
322199,15419
223621,15420
128064,15421
424513,15422
73421,15423
174867,15424
197765,15425
183971,15426
25691,15427
124000,15428
250258,15429
8554,15430
404716,15431
420630,15432
421387,15433
29806,15434
375066,15435
512898,15436
310725,15437
77368,15438
245738,15439
210590,15440
94146,15441
210593,15442
458507,15443
264601,15444
125033,15445
277449,15446
267020,15447
353850,15448
38983,15449
408016,15450
391751,15451
118840,15452
108482,15453
229789,15454
168413,15455
279675,15456
180523,15457
210764,15458
115618,15459
445628,15460
458719,15461
304023,15462
278422,15463
336995,15464
482876,15465
145020,15466
423363,15467
302262,15468
71469,15469
34034,15470
1985,15471
302254,15472
302239,15473
302376,15474
71472,15475
25351,15476
302388,15477
178258,15478
307040,15479
193064,15480
272218,15481
141457,15482
225391,15483
302382,15484
302384,15485
302246,15486
108265,15487
345720,15488
133874,15489
270181,15490
497895,15491
175412,15492
174880,15493
69137,15494
8695,15495
101940,15496
110109,15497
272220,15498
117441,15499
407538,15500
212526,15501
26049,15502
191022,15503
228265,15504
427206,15505
514675,15506
367985,15507
140758,15508
422217,15509
13953,15510
91929,15511
117588,15512
140767,15513
532427,15514
454642,15515
245222,15516
15087,15517
6954,15518
416399,15519
158490,15520
8790,15521
11708,15522
10999,15523
11030,15524
10994,15525
9953,15526
11120,15527
11031,15528
11087,15529
31304,15530
116049,15531
348897,15532
146401,15533
250764,15534
103860,15535
429769,15536
227536,15537
372789,15538
373089,15539
36844,15540
148865,15541
334090,15542
36778,15543
233016,15544
456209,15545
457495,15546
260626,15547
260629,15548
156701,15549
157615,15550
272175,15551
416101,15552
317894,15553
475310,15554
